crn,course,title,schedule_type,modality,cr_hrs,capacity,instructor,days,start_time,end_time,location,exam
12231,CEE-3274,Intro Land Development,L,Face-to-Face Instruction,3,73,CM White,M W,2:30PM,3:45PM,WLH 330,14M
12233,CEE-3304,Fluid Mech for CEE,B,Face-to-Face Instruction,0,27,RP Scardina,T,6:00PM,7:50PM,PAT 12,00X
12234,CEE-3304,Fluid Mech for CEE,L,Face-to-Face Instruction,4,72,RP Scardina,M W F,10:10AM,11:00AM,WLH 340,10M
12235,CEE-3304,Fluid Mech for CEE,B,Face-to-Face Instruction,0,27,RP Scardina,W,4:30PM,6:20PM,PAT 12,00X
12236,CEE-3304,Fluid Mech for CEE,L,Face-to-Face Instruction,4,72,H Foroutan,M W F,12:20PM,1:10PM,WLH 330,12M
12238,CEE-3304,Fluid Mech for CEE,B,Face-to-Face Instruction,0,30,RP Scardina,R,4:00PM,5:50PM,PAT 12,00X
12239,CEE-3304,Fluid Mech for CEE,B,Face-to-Face Instruction,0,30,RP Scardina,M,4:30PM,6:20PM,PAT 12,00X
12240,CEE-3304,Fluid Mech for CEE,B,Face-to-Face Instruction,0,30,RP Scardina,T,4:00PM,5:50PM,PAT 12,00X
12241,CEE-3314,Water Resources Engineering,L,Face-to-Face Instruction,4,20,RP Scardina,M W F,9:05AM,9:55AM,WMS 120,09M
,,,,* Additional Times *,W,2:30PM,4:20PM,PAT 12,,,,
12243,CEE-3314,Water Resources Engineering,L,Face-to-Face Instruction,4,0,RP Scardina,M W F,9:05AM,9:55AM,WMS 120,09M
,,,,* Additional Times *,M,2:30PM,4:20PM,PAT 12,,,,
12244,CEE-3314,Water Resources Engineering,L,Face-to-Face Instruction,4,20,RP Scardina,M W F,9:05AM,9:55AM,WMS 120,09M
,,,,* Additional Times *,T,2:00PM,3:50PM,PAT 12,,,,
21990,CEE-3314,Water Resources Engineering,L,Face-to-Face Instruction,4,17,RP Scardina,M W F,9:05AM,9:55AM,WMS 120,09M
,,,,* Additional Times *,R,2:00PM,3:50PM,PAT 12,,,,
12245,CEE-3404,Intro Structural Engineering,L,Face-to-Face Instruction,3,72,M Arul Jayachandran,M W F,12:20PM,1:10PM,NCB 270,12M
12246,CEE-3404,Intro Structural Engineering,L,Face-to-Face Instruction,3,72,SW Case,T R,8:00AM,9:15AM,WLH 320,08T
12247,CEE-3424,Reinf Concr Struct I,L,Face-to-Face Instruction,3,72,EJ Jacques,M W F,9:05AM,9:55AM,WLH 350,09M
12249,CEE-3434,Design of Steel Structures I,L,Face-to-Face Instruction,4,40,MR Eatherton,M W,2:30PM,3:45PM,WLH 335,14M
,,,,* Additional Times *,T,2:00PM,3:15PM,PAT 316,,,,
12250,CEE-3514,Intro to Geotechnical Engr,B,Face-to-Face Instruction,0,30,JE Dove,R,2:30PM,4:15PM,TBA,00X
12251,CEE-3514,Intro to Geotechnical Engr,B,Face-to-Face Instruction,0,30,JE Dove,W,5:00PM,6:45PM,TBA,00X
12252,CEE-3514,Intro to Geotechnical Engr,B,Face-to-Face Instruction,0,30,JE Dove,T,3:30PM,5:15PM,TBA,00X
12253,CEE-3514,Intro to Geotechnical Engr,L,Face-to-Face Instruction,4,100,R Hosseini,M W F,9:05AM,9:55AM,NCB 160,09M
12254,CEE-3514,Intro to Geotechnical Engr,L,Face-to-Face Instruction,4,50,A Yerro Colom,T R,9:30AM,10:45AM,TORG 1020,09T
12256,CEE-3514,Intro to Geotechnical Engr,B,Face-to-Face Instruction,0,30,JE Dove,W,2:30PM,4:15PM,TBA,00X
12257,CEE-3514,Intro to Geotechnical Engr,B,Face-to-Face Instruction,0,30,JE Dove,M,2:30PM,4:15PM,TBA,00X
12258,CEE-3604,Intro Transport Engr,L,Face-to-Face Instruction,3,72,BJ Katz,M W,4:00PM,5:15PM,WLH 320,16M
12259,CEE-3604,Intro Transport Engr,L,Face-to-Face Instruction,3,50,C Benavides Ruiz,M W F,1:25PM,2:15PM,DDS 170,13M
12261,CEE-3684,Civil Engineering Materials,L,Face-to-Face Instruction,4,15,AS Brand,M W F,10:10AM,11:00AM,ROB 210,10M
,,,,* Additional Times *,T,4:15PM,6:15PM,NOR 129,,,,
12262,CEE-3684,Civil Engineering Materials,L,Face-to-Face Instruction,4,15,AS Brand,M W F,10:10AM,11:00AM,ROB 210,10M
,,,,* Additional Times *,M,2:30PM,4:30PM,NOR 129,,,,
12263,CEE-3684,Civil Engineering Materials,L,Face-to-Face Instruction,4,15,AS Brand,M W F,10:10AM,11:00AM,ROB 210,10M
,,,,* Additional Times *,R,4:15PM,6:15PM,NOR 129,,,,
12264,CEE-3684,Civil Engineering Materials,L,Face-to-Face Instruction,4,15,AS Brand,M W F,10:10AM,11:00AM,ROB 210,10M
,,,,* Additional Times *,R,2:00PM,4:00PM,NOR 129,,,,
12265,CEE-3684,Civil Engineering Materials,L,Face-to-Face Instruction,4,15,AS Brand,M W F,10:10AM,11:00AM,ROB 210,10M
,,,,* Additional Times *,T,2:00PM,4:00PM,NOR 129,,,,
12266,CEE-3684,Civil Engineering Materials,L,Face-to-Face Instruction,4,15,AS Brand,M W F,10:10AM,11:00AM,ROB 210,10M
,,,,* Additional Times *,F,8:00AM,10:00AM,NOR 129,,,,
12267,CEE-3684,Civil Engineering Materials,L,Face-to-Face Instruction,4,15,AS Brand,M W F,10:10AM,11:00AM,ROB 210,10M
,,,,* Additional Times *,M,4:45PM,6:45PM,NOR 129,,,,
12268,CEE-3684,Civil Engineering Materials,L,Face-to-Face Instruction,4,15,AS Brand,M W F,10:10AM,11:00AM,ROB 210,10M
,,,,* Additional Times *,W,2:30PM,4:30PM,NOR 129,,,,
12269,CEE-3804,Computer Applications for CEE,L,Face-to-Face Instruction,3,65,JP Vantassel,T R,11:00AM,12:15PM,SURGE 103A,11T
12270,CEE-3804,Computer Applications for CEE,L,Face-to-Face Instruction,3,60,AA Trani,M W F,9:05AM,9:55AM,TORG 1010,09M
12271,CEE-3814,Analytics in CEE,L,Face-to-Face Instruction,3,65,DF Munoz Pauta,M W,2:30PM,3:45PM,DER 3081,14M
12272,CEE-3814,Analytics in CEE,L,Face-to-Face Instruction,3,46,DL Gallagher,T R,11:00AM,12:15PM,PAT 316,11T
12273,CEE-3900,Bridge Experience,L,Face-to-Face Instruction,0,0,CF Branscome,(ARR),----- (ARR) -----,TBA,00X,
12274,CEE-3954,Study Abroad,L,Face-to-Face Instruction,3,0,CL Roberts-Wollmann,M W,4:00PM,5:15PM,WMS 320,16M
12276,CEE-4014,"Est, Prod & Cost Engr",L,Face-to-Face Instruction,3,40,M Biscotte,M W,4:00PM,5:15PM,AA 114,16M
12277,CEE-4074,Const Means & Methods,L,Face-to-Face Instruction,3,60,CJ Smith,M W F,9:05AM,9:55AM,NCB 230,09M
12278,CEE-4114,Fund Pub Health Engr,L,Face-to-Face Instruction,3,72,PJ Vikesland,T R,11:00AM,12:15PM,WLH 350,11T
12279,CEE-4134,Sustainable Systems,L,Face-to-Face Instruction,3,62,JC Little,M W F,9:05AM,9:55AM,WLH 330,09M
12280,CEE-4264,Sustainable Land Development,L,Face-to-Face Instruction,3,50,CM White,T R,2:00PM,3:15PM,SURGE 103A,14T
12281,CEE-4274,Land Development Design,L,Face-to-Face Instruction,3,28,CM White,T R,12:30PM,1:45PM,PAM 1002,12T
20634,CEE-4274,Land Development Design,L,Face-to-Face Instruction,3,24,KD Young,T R,3:30PM,4:45PM,PAM 3010,15T
21501,CEE-4284,Adv Land Development Design,L,Face-to-Face Instruction,3,25,KD Young,F,7:00PM,9:00PM,PAT 316,19F
,,,,* Additional Times *,S,9:00AM,12:00PM,PAT 316,,,,
12283,CEE-4334,Hydraulic Structures,L,Hybrid (F2F & Online Instruc.),3,0,Staff,M W,5:30PM,6:45PM,PAT 316,17M
12284,CEE-4344,Water Resources Planning,L,Face-to-Face Instruction,3,48,LT Marston,T R,3:30PM,4:45PM,WLH 335,15T
12285,CEE-4384,Coastal Engineering,L,Hybrid (F2F & Online Instruc.),3,57,JL Irish,T R,11:00AM,12:15PM,PAT 207,11T
12287,CEE-4394,Urban Water Sustainability,L,Online with Synchronous Mtgs.,3,30,MA Rippy,T R,12:30PM,1:45PM,TORG 1000,12T
12288,CEE-4404,Intermediate Struct Analysis,L,Face-to-Face Instruction,3,40,M Farhadi,M W F,11:15AM,12:05PM,NCB 110A,11M
12289,CEE-4534,Earth Pres Fdn Struc,L,Face-to-Face Instruction,3,48,JE Dove,T R,2:00PM,3:15PM,WLH 345,14T
12290,CEE-4544,Design of Earth Structures,L,Face-to-Face Instruction,3,40,JE Dove,M W F,12:20PM,1:10PM,PAT 207,12M
12291,CEE-4554,Natural Disasters,L,Face-to-Face Instruction,3,72,A Rodriguez-Marek,M W,4:00PM,5:15PM,WLH 340,16M
12293,CEE-4624,Pl Transportation Fac,L,Online with Synchronous Mtgs.,3,40,S Himes,M W,5:30PM,6:45PM,TORG 1030,17M
12294,CEE-4654,Geometric Design of Highways,L,Face-to-Face Instruction,3,40,BJ Katz,M W,2:30PM,3:45PM,PAT 316,14M
12296,CEE-4804,Prof & Legal Issues Civil Eng,L,Face-to-Face Instruction,3,150,CF Branscome,M W,4:00PM,5:15PM,NCB 360,16M
20583,CEE-4824,Intro to Forensic Engineering,L,Face-to-Face Instruction,3,48,RT Leon,T R,9:30AM,10:45AM,WLH 320,09T
12297,CEE-4844,BIM and Integrated Practices,L,Face-to-Face Instruction,3,40,F Jazizadeh Karimi,M W,4:00PM,5:15PM,PAT 316,16M
12298,CEE-4974,Independent Study,I,,1 TO 19,0,KD Young,(ARR),----- (ARR) -----,TBA,00X,
12299,CEE-4974,Independent Study,I,,1 TO 19,0,RP Scardina,(ARR),----- (ARR) -----,TBA,00X,
12300,CEE-4974,Independent Study,I,,1 TO 19,0,JE Dove,(ARR),----- (ARR) -----,TBA,00X,
12301,CEE-4974,Independent Study,I,,1 TO 19,0,K Hancock,(ARR),----- (ARR) -----,TBA,00X,
12302,CEE-4974,Independent Study,I,,1 TO 19,0,MS HASNINE,(ARR),----- (ARR) -----,TBA,00X,
22011,CEE-4984,SS: GIS and Hydrologic Design,L,Face-to-Face Instruction,3,20,S Saksena,T R,2:00PM,3:15PM,SMYTH 232,14T
12303,CEE-4994,Undergraduate Research,R,,1 TO 19,0,AJ Pruden-Bagchi,(ARR),----- (ARR) -----,TBA,00X,
12304,CEE-4994,Undergraduate Research,R,,1 TO 19,0,MA Edwards,(ARR),----- (ARR) -----,TBA,00X,
12305,CEE-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
12306,CEE-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
12307,CEE-4994,Undergraduate Research,R,,1 TO 19,0,C Lin,(ARR),----- (ARR) -----,TBA,00X,
12308,CEE-4994,Undergraduate Research,R,,1 TO 19,0,BJ Katz,(ARR),----- (ARR) -----,TBA,00X,
12309,CEE-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
12310,CEE-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
12311,CEE-4994,Undergraduate Research,R,,1 TO 19,0,K Hancock,(ARR),----- (ARR) -----,TBA,00X,
12312,CEE-4994,Undergraduate Research,R,,1 TO 19,0,MA Widdowson,(ARR),----- (ARR) -----,TBA,00X,
12313,CEE-4994,Undergraduate Research,R,,1 TO 19,0,EW Shealy,(ARR),----- (ARR) -----,TBA,00X,
12314,CEE-4994,Undergraduate Research,R,,1 TO 19,0,MR Eatherton,(ARR),----- (ARR) -----,TBA,00X,
12315,CEE-4994,Undergraduate Research,R,,1 TO 19,0,SL Motaleb Abdelaziz,(ARR),----- (ARR) -----,TBA,00X,
12316,CEE-4994H,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
12317,CEE-5004,Adaptive Reuse & Redevelopment,L,Face-to-Face Instruction,3,40,EW Shealy,M W,2:30PM,3:45PM,NCB 110B,14M
12319,CEE-5020,Infrastructure Policy,L,Face-to-Face Instruction,3,30,FE Paige,T R,9:30AM,10:45AM,PAT 12,09T
21423,CEE-5074,Global Virtual Dsgn & Const,ONLINE COURSE - VL,Online with Synchronous Mtgs.,3,40,FE Paige,T R,12:30PM,1:45PM,ONLINE,12T
12320,CEE-5080,Infrastructure Asset Mgt,L,Face-to-Face Instruction,3,40,SK Sinha,T R,3:30PM,4:45PM,NCB 110A,15T
12321,CEE-5114,Adv Sustainable Systems,L,Face-to-Face Instruction,3,10,JC Little,M W F,9:05AM,9:55AM,WLH 330,09M
12323,CEE-5126,Environ Engr Design,L,Face-to-Face Instruction,3,30,WR Knocke,T R,8:00AM,9:15AM,PAT 207,08T
21752,CEE-5126,Environ Engr Design,ONLINE COURSE - VL,Online with Synchronous Mtgs.,3,3,WR Knocke,T R,8:00AM,9:15AM,ONLINE,08T
20596,CEE-5140,Pollutant Transport,ONLINE COURSE - VL,Online with Synchronous Mtgs.,3,40,S Grant,M,5:30PM,8:15PM,ONLINE,17M
12324,CEE-5144,Unit Ops & Proc Lab,L,Face-to-Face Instruction,3,12,WR Knocke,T R,2:00PM,4:45PM,DURHM 389,14T
12325,CEE-5184,Tech Envir Analysis,L,Face-to-Face Instruction,3,20,AM Dietrich,M W,2:30PM,3:45PM,PAM 3008,14M
20585,CEE-5244,Adv GIS in Hydrologic Analysis,L,Face-to-Face Instruction,3,20,S Saksena,T R,2:00PM,3:15PM,SMYTH 232,14T
12326,CEE-5264,Sustainable Land Development,L,Face-to-Face Instruction,3,4,CM White,T R,2:00PM,3:15PM,SURGE 103A,14T
12327,CEE-5274,Land Dev Design Projects,L,Face-to-Face Instruction,3,0,CM White,T R,12:30PM,1:45PM,PAM 1002,12T
20635,CEE-5274,Land Dev Design Projects,L,Face-to-Face Instruction,3,4,KD Young,T R,3:30PM,4:45PM,PAM 3010,15T
20588,CEE-5304,Environmental Fluid Mechanics,L,Face-to-Face Instruction,3,48,KB Strom,T R,9:30AM,10:45AM,PAT 207,09T
12330,CEE-5390,Adv Urban Water Sustainability,ONLINE COURSE - VL,Online with Synchronous Mtgs.,3,26,MA Rippy,T R,12:30PM,1:45PM,ONLINE,12T
12331,CEE-5390,Adv Urban Water Sustainability,ONLINE COURSE - VL,Online with Synchronous Mtgs.,3,4,MA Rippy,T R,12:30PM,1:45PM,ONLINE,12T
12332,CEE-5400,Design of Prestressed Concrete,L,Face-to-Face Instruction,3,48,CL Roberts-Wollmann,M W F,10:10AM,11:00AM,PAT 207,10M
12333,CEE-5414,FE Analysis of Struct,L,Face-to-Face Instruction,3,48,I Koutromanos,M W F,9:05AM,9:55AM,PAT 207,09M
21412,CEE-5450,Forensic Struct Engineering,L,Face-to-Face Instruction,3,24,RT Leon,T R,9:30AM,10:45AM,WLH 320,09T
12335,CEE-5464,Struc Dyn & Eq Engrg,L,Face-to-Face Instruction,3,48,R Sarlo,T R,12:30PM,1:45PM,PAT 207,12T
12337,CEE-5500,Numerical Methods in Geotech,L,Face-to-Face Instruction,3,30,A Yerro Colom,T R,12:30PM,1:45PM,PAT 12,12T
12338,CEE-5544,Foundation Engineering II,L,Face-to-Face Instruction,3,30,SL Motaleb Abdelaziz,T R,11:00AM,12:15PM,PAT 12,11T
12339,CEE-5554,Soil and Site Improvement,L,Face-to-Face Instruction,3,30,RA Green,T R,9:30AM,10:45AM,DER 1084,09T
12340,CEE-5564,Seepage and Earth Structures,L,Face-to-Face Instruction,3,30,Staff,T R,2:00PM,3:15PM,PAT 207,14T
12342,CEE-5614,Air Transp Systems,L,Face-to-Face Instruction,3,25,AA Trani,M W F,11:15AM,12:05PM,ENGEL 219,11M
21194,CEE-5624,Transportation and Land Use,ONLINE COURSE - VL,Online with Synchronous Mtgs.,3,20,S Himes,M W,5:30PM,6:45PM,ONLINE,17M
20591,CEE-5654,Critical Issues in Transport,L,Face-to-Face Instruction,3,20,K Hancock,T R,8:00AM,9:15AM,PAT 316,08T
20592,CEE-5694,Traffic Signal Sys Ops & Cont,L,Hybrid (F2F & Online Instruc.),3,25,MM Abbas,T R,12:30PM,1:45PM,BUR 123A,12T
21301,CEE-5704,Drinking Water & Health,L,Face-to-Face Instruction,3,35,AG Cohen,M W,10:30AM,11:45AM,VMIA 220,10M
12346,CEE-5724,Envir Monitor & Samp,L,Face-to-Face Instruction,3,40,DL Gallagher,T R,9:30AM,10:45AM,PAT 316,09T
12347,CEE-5744,Topics in Struct Steel Design,L,Face-to-Face Instruction,3,48,AR Phillips,T R,2:00PM,3:15PM,WLH 335,14T
20593,CEE-5764,Asphalt Technology,L,Face-to-Face Instruction,3,25,GW Flintsch,W,4:00PM,6:30PM,DER 1084,16W
12348,CEE-5854G,Advanced Coastal Engineering,L,Hybrid (F2F & Online Instruc.),3,13,JL Irish,T R,11:00AM,12:15PM,PAT 207,11T
12349,CEE-5854G,Advanced Coastal Engineering,ONLINE COURSE - VL,Online with Synchronous Mtgs.,3,0,JL Irish,T R,11:00AM,12:15PM,ONLINE,11T
12351,CEE-5894,Final Examination,L,,3,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
12353,CEE-5904,Project and Report,R,,1 TO 19,0,F Jazizadeh Karimi,(ARR),----- (ARR) -----,TBA,00X,
12354,CEE-5904,Project and Report,R,,1 TO 19,99,G Isaacman-VanWertz,(ARR),----- (ARR) -----,TBA,00X,
12355,CEE-5904,Project and Report,R,,1 TO 19,9999,LC Marr,(ARR),----- (ARR) -----,TBA,00X,
12356,CEE-5904,Project and Report,R,,1 TO 19,99,JL Irish,(ARR),----- (ARR) -----,TBA,00X,
12357,CEE-5904,Project and Report,R,,1 TO 19,99,GW Flintsch,(ARR),----- (ARR) -----,TBA,00X,
12358,CEE-5904,Project and Report,R,,1 TO 19,15,RT Leon,(ARR),----- (ARR) -----,TBA,00X,
12359,CEE-5904,Project and Report,R,,1 TO 19,10,I Koutromanos,(ARR),----- (ARR) -----,TBA,00X,
12360,CEE-5904,Project and Report,R,,1 TO 19,9999,EJ Jacques,(ARR),----- (ARR) -----,TBA,00X,
12361,CEE-5904,Project and Report,R,,1 TO 19,99,AA Trani,(ARR),----- (ARR) -----,TBA,00X,
12362,CEE-5904,Project and Report,R,,1 TO 19,9999,K Hancock,(ARR),----- (ARR) -----,TBA,00X,
12363,CEE-5904,Project and Report,R,,1 TO 19,99,MJ Garvin,(ARR),----- (ARR) -----,TBA,00X,
12364,CEE-5904,Project and Report,R,,1 TO 19,99,AM Dietrich,(ARR),----- (ARR) -----,TBA,00X,
12365,CEE-5904,Project and Report,R,,1 TO 19,99,KB Strom,(ARR),----- (ARR) -----,TBA,00X,
12366,CEE-5904,Project and Report,R,,1 TO 19,99,R Sarlo,(ARR),----- (ARR) -----,TBA,00X,
12367,CEE-5904,Project and Report,R,,1 TO 19,9999,PJ Vikesland,(ARR),----- (ARR) -----,TBA,00X,
12368,CEE-5904,Project and Report,R,,1 TO 19,9999,ET Hester,(ARR),----- (ARR) -----,TBA,00X,
12369,CEE-5904,Project and Report,R,,1 TO 19,9999,JC Little,(ARR),----- (ARR) -----,TBA,00X,
12370,CEE-5904,Project and Report,R,,1 TO 19,9999,MM Abbas,(ARR),----- (ARR) -----,TBA,00X,
12371,CEE-5904,Project and Report,R,,1 TO 19,9999,HA Rakha,(ARR),----- (ARR) -----,TBA,00X,
12372,CEE-5904,Project and Report,R,,1 TO 19,9999,CL Roberts-Wollmann,(ARR),----- (ARR) -----,TBA,00X,
12373,CEE-5904,Project and Report,R,,1 TO 19,99,BA Castellanos,(ARR),----- (ARR) -----,TBA,00X,
12374,CEE-5904,Project and Report,R,,1 TO 19,9999,JP Vantassel,(ARR),----- (ARR) -----,TBA,00X,
12375,CEE-5904,Project and Report,R,,1 TO 19,10,SK Sinha,(ARR),----- (ARR) -----,TBA,00X,
12376,CEE-5904,Project and Report,R,,1 TO 19,99,EW Shealy,(ARR),----- (ARR) -----,TBA,00X,
12377,CEE-5904,Project and Report,R,,1 TO 19,100,A Rodriguez-Marek,(ARR),----- (ARR) -----,TBA,00X,
12378,CEE-5904,Project and Report,R,,1 TO 19,100,MR Eatherton,(ARR),----- (ARR) -----,TBA,00X,
12379,CEE-5904,Project and Report,R,,1 TO 19,100,BJ Katz,(ARR),----- (ARR) -----,TBA,00X,
12380,CEE-5904,Project and Report,R,,1 TO 19,9999,MA Edwards,(ARR),----- (ARR) -----,TBA,00X,
12381,CEE-5904,Project and Report,R,,1 TO 19,99,RA Green,(ARR),----- (ARR) -----,TBA,00X,
12382,CEE-5904,Project and Report,R,,1 TO 19,9999,TL Brandon,(ARR),----- (ARR) -----,TBA,00X,
12383,CEE-5904,Project and Report,R,,1 TO 19,120,MA Widdowson,(ARR),----- (ARR) -----,TBA,00X,
12384,CEE-5904,Project and Report,R,,1 TO 19,99,N Stark,(ARR),----- (ARR) -----,TBA,00X,
12385,CEE-5904,Project and Report,R,,1 TO 19,999,JE Dove,(ARR),----- (ARR) -----,TBA,00X,
12386,CEE-5904,Project and Report,R,,1 TO 19,0,M Arul Jayachandran,(ARR),----- (ARR) -----,TBA,00X,
12387,CEE-5904,Project and Report,R,,1 TO 19,10,S Hotle,(ARR),----- (ARR) -----,TBA,00X,
12388,CEE-5904,Project and Report,R,,1 TO 19,999,A Yerro Colom,(ARR),----- (ARR) -----,TBA,00X,
12389,CEE-5904,Project and Report,R,,1 TO 19,99,AS Brand,(ARR),----- (ARR) -----,TBA,00X,
12390,CEE-5904,Project and Report,R,,1 TO 19,99,WR Knocke,(ARR),----- (ARR) -----,TBA,00X,
12391,CEE-5904,Project and Report,R,,1 TO 19,5,LT Marston,(ARR),----- (ARR) -----,TBA,00X,
12392,CEE-5904,Project and Report,R,,1 TO 19,99,S Saksena,(ARR),----- (ARR) -----,TBA,00X,
12393,CEE-5904,Project and Report,R,,1 TO 19,999,SW Case,(ARR),----- (ARR) -----,TBA,00X,
12394,CEE-5904,Project and Report,R,,1 TO 19,10,SL Motaleb Abdelaziz,(ARR),----- (ARR) -----,TBA,00X,
12395,CEE-5904,Project and Report,ONLINE COURSE - VR,,1 TO 19,0,CB Bott,(ARR),----- (ARR) -----,ONLINE,00X,
12396,CEE-5904,Project and Report,ONLINE COURSE - VR,,1 TO 19,99,BJ Katz,(ARR),----- (ARR) -----,ONLINE,00X,
12405,CEE-5944,Seminar,L,Face-to-Face Instruction,1,20,MS HASNINE,W,1:25PM,2:15PM,GOODW 244,00X
12406,CEE-5944,Seminar,L,Face-to-Face Instruction,1,72,RT Leon,W,4:00PM,4:50PM,ENGEL 223,00X
12407,CEE-5944,Seminar,L,Face-to-Face Instruction,1,40,MA Rippy,F,2:30PM,3:30PM,DURHM 261,00X
12408,CEE-5944,Seminar,L,Face-to-Face Instruction,1,30,Staff,W,12:20PM,1:10PM,GOODW 244,00X
12410,CEE-5974,Independent Study,I,,1 TO 19,0,KP Heaslip,(ARR),----- (ARR) -----,TBA,00X,
12411,CEE-5974,Independent Study,I,,1 TO 19,0,GW Flintsch,(ARR),----- (ARR) -----,TBA,00X,
12412,CEE-5974,Independent Study,I,,1 TO 19,0,EW Shealy,(ARR),----- (ARR) -----,TBA,00X,
12413,CEE-5974,Independent Study,I,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
12414,CEE-5974,Independent Study,I,,1 TO 19,0,FE Paige,(ARR),----- (ARR) -----,TBA,00X,
12415,CEE-5974,Independent Study,I,,1 TO 19,0,RT Leon,(ARR),----- (ARR) -----,TBA,00X,
12416,CEE-5974,Independent Study,I,,1 TO 19,0,JL Irish,(ARR),----- (ARR) -----,TBA,00X,
12417,CEE-5974,Independent Study,ONLINE COURSE - VL,,1 TO 19,0,BJ Katz,(ARR),----- (ARR) -----,ONLINE,00X,
12418,CEE-5974,Independent Study,ONLINE COURSE - VL,,1 TO 19,0,BJ Katz,(ARR),----- (ARR) -----,ONLINE,00X,
21825,CEE-5984,SS:Engineering Project Control,L,Face-to-Face Instruction,3,20,DN Ford,T R,11:00AM,12:15PM,MAJWM 532,11T
12436,CEE-5994,Research and Thesis,R,,1 TO 19,100,MR Eatherton,(ARR),----- (ARR) -----,TBA,00X,
12437,CEE-5994,Research and Thesis,R,,1 TO 19,9999,MA Edwards,(ARR),----- (ARR) -----,TBA,00X,
12438,CEE-5994,Research and Thesis,R,,1 TO 19,99,F Jazizadeh Karimi,(ARR),----- (ARR) -----,TBA,00X,
12439,CEE-5994,Research and Thesis,R,,1 TO 19,9999,N Stark,(ARR),----- (ARR) -----,TBA,00X,
12440,CEE-5994,Research and Thesis,R,,1 TO 19,9999,K Hancock,(ARR),----- (ARR) -----,TBA,00X,
12441,CEE-5994,Research and Thesis,R,,1 TO 19,9999,CL Roberts-Wollmann,(ARR),----- (ARR) -----,TBA,00X,
12442,CEE-5994,Research and Thesis,R,,1 TO 19,100,FE Paige,(ARR),----- (ARR) -----,TBA,00X,
12443,CEE-5994,Research and Thesis,R,,1 TO 19,99,MM Abbas,(ARR),----- (ARR) -----,TBA,00X,
12444,CEE-5994,Research and Thesis,R,,1 TO 19,5,MS HASNINE,(ARR),----- (ARR) -----,TBA,00X,
12445,CEE-5994,Research and Thesis,R,,1 TO 19,9999,AA Trani,(ARR),----- (ARR) -----,TBA,00X,
12446,CEE-5994,Research and Thesis,R,,1 TO 19,9999,ET Hester,(ARR),----- (ARR) -----,TBA,00X,
12447,CEE-5994,Research and Thesis,R,,1 TO 19,99,R Sarlo,(ARR),----- (ARR) -----,TBA,00X,
12448,CEE-5994,Research and Thesis,R,,1 TO 19,9999,JC Little,(ARR),----- (ARR) -----,TBA,00X,
12449,CEE-5994,Research and Thesis,R,,1 TO 19,9999,SL Motaleb Abdelaziz,(ARR),----- (ARR) -----,TBA,00X,
12450,CEE-5994,Research and Thesis,R,,1 TO 19,9999,AM Dietrich,(ARR),----- (ARR) -----,TBA,00X,
12451,CEE-5994,Research and Thesis,R,,1 TO 19,9999,H Foroutan,(ARR),----- (ARR) -----,TBA,00X,
12452,CEE-5994,Research and Thesis,R,,1 TO 19,99,A Yerro Colom,(ARR),----- (ARR) -----,TBA,00X,
12453,CEE-5994,Research and Thesis,R,,1 TO 19,100,AS Brand,(ARR),----- (ARR) -----,TBA,00X,
12454,CEE-5994,Research and Thesis,R,,1 TO 19,99,EW Shealy,(ARR),----- (ARR) -----,TBA,00X,
12455,CEE-5994,Research and Thesis,R,,1 TO 19,3,EA Sarver,(ARR),----- (ARR) -----,TBA,00X,
12456,CEE-5994,Research and Thesis,R,,1 TO 19,99,EJ Jacques,(ARR),----- (ARR) -----,TBA,00X,
12457,CEE-5994,Research and Thesis,R,,1 TO 19,99,BA Castellanos,(ARR),----- (ARR) -----,TBA,00X,
12458,CEE-5994,Research and Thesis,R,,1 TO 19,9999,WR Knocke,(ARR),----- (ARR) -----,TBA,00X,
12459,CEE-5994,Research and Thesis,R,,1 TO 19,99,Staff,(ARR),----- (ARR) -----,TBA,00X,
12460,CEE-5994,Research and Thesis,R,,1 TO 19,5,LT Marston,(ARR),----- (ARR) -----,TBA,00X,
12461,CEE-5994,Research and Thesis,R,,1 TO 19,5,M Arul Jayachandran,(ARR),----- (ARR) -----,TBA,00X,
12462,CEE-5994,Research and Thesis,R,,1 TO 19,5,CB Bott,(ARR),----- (ARR) -----,TBA,00X,
12463,CEE-5994,Research and Thesis,R,,1 TO 19,99,G Isaacman-VanWertz,(ARR),----- (ARR) -----,TBA,00X,
12464,CEE-5994,Research and Thesis,R,,1 TO 19,9999,MA Widdowson,(ARR),----- (ARR) -----,TBA,00X,
12465,CEE-5994,Research and Thesis,R,,1 TO 19,9999,MA Rippy,(ARR),----- (ARR) -----,TBA,00X,
